enzid	name
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
54915	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
9344	thrEXPR_log2rpkm
22866	thrEXPR_log2rpkm
2904	thrEXPR_log2rpkm
1006	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
220108	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
27250	thrEXPR_log2rpkm
1740	thrEXPR_log2rpkm
1793	thrEXPR_log2rpkm
85458	thrEXPR_log2rpkm
1737	thrEXPR_log2rpkm
2308	thrEXPR_log2rpkm
51232	thrEXPR_log2rpkm
23457	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
7068	thrEXPR_log2rpkm
55768	thrEXPR_log2rpkm
121053	thrEXPR_log2rpkm
90488	thrEXPR_log2rpkm
121551	thrEXPR_log2rpkm
9231	thrEXPR_log2rpkm
114134	thrEXPR_log2rpkm
5756	thrEXPR_log2rpkm
22982	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
1456	thrEXPR_log2rpkm
64067	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
2132	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
140609	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
55691	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
1646	thrEXPR_log2rpkm
5281	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
79682	thrEXPR_log2rpkm
2180	thrEXPR_log2rpkm
636	thrEXPR_log2rpkm
60485	thrEXPR_log2rpkm
51594	thrEXPR_log2rpkm
79750	thrEXPR_log2rpkm
341880	thrEXPR_log2rpkm
26278	thrEXPR_log2rpkm
667	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
7073	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
121256	thrEXPR_log2rpkm
128077	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
460	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
26040	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
57405	thrEXPR_log2rpkm
83439	thrEXPR_log2rpkm
127933	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
2977	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
9397	thrEXPR_log2rpkm
219333	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
2893	thrEXPR_log2rpkm
4154	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
53918	thrEXPR_log2rpkm
51128	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
2911	thrEXPR_log2rpkm
5796	thrEXPR_log2rpkm
85445	thrEXPR_log2rpkm
166647	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
51061	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
5903	thrEXPR_log2rpkm
5801	thrEXPR_log2rpkm
6328	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
3621	thrEXPR_log2rpkm
25827	thrEXPR_log2rpkm
7342	thrEXPR_log2rpkm
22934	thrEXPR_log2rpkm
5789	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
221895	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
9320	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
9653	thrEXPR_log2rpkm
124540	thrEXPR_log2rpkm
781	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
284161	thrEXPR_log2rpkm
5529	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
5578	thrEXPR_log2rpkm
23043	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
81559	thrEXPR_log2rpkm
55740	thrEXPR_log2rpkm
57630	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
388650	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
8470	thrEXPR_log2rpkm
54149	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
9510	thrEXPR_log2rpkm
201163	thrEXPR_log2rpkm
285381	thrEXPR_log2rpkm
30827	thrEXPR_log2rpkm
9989	thrEXPR_log2rpkm
65258	thrEXPR_log2rpkm
81552	thrEXPR_log2rpkm
7071	thrEXPR_log2rpkm
23097	thrEXPR_log2rpkm
55326	thrEXPR_log2rpkm
64210	thrEXPR_log2rpkm
55361	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
333926	thrEXPR_log2rpkm
84365	thrEXPR_log2rpkm
11326	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
56776	thrEXPR_log2rpkm
56254	thrEXPR_log2rpkm
134353	thrEXPR_log2rpkm
9443	thrEXPR_log2rpkm
114	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
116442	thrEXPR_log2rpkm
2334	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
23426	thrEXPR_log2rpkm
23362	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
132	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
10600	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
51001	thrEXPR_log2rpkm
3788	thrEXPR_log2rpkm
6832	thrEXPR_log2rpkm
84295	thrEXPR_log2rpkm
57497	thrEXPR_log2rpkm
25921	thrEXPR_log2rpkm
142891	thrEXPR_log2rpkm
9530	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
114907	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
64319	thrEXPR_log2rpkm
5261	thrEXPR_log2rpkm
64645	thrEXPR_log2rpkm
7547	thrEXPR_log2rpkm
93010	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
9372	thrEXPR_log2rpkm
11030	thrEXPR_log2rpkm
1376	thrEXPR_log2rpkm
55707	thrEXPR_log2rpkm
7804	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
9069	thrEXPR_log2rpkm
4323	thrEXPR_log2rpkm
8321	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
6483	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
115817	thrEXPR_log2rpkm
3815	thrEXPR_log2rpkm
55799	thrEXPR_log2rpkm
54778	thrEXPR_log2rpkm
1859	thrEXPR_log2rpkm
4599	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
10239	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
55229	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
2134	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
1844	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
4690	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
10163	thrEXPR_log2rpkm
171586	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
64084	thrEXPR_log2rpkm
81035	thrEXPR_log2rpkm
8450	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
3745	thrEXPR_log2rpkm
340348	thrEXPR_log2rpkm
23382	thrEXPR_log2rpkm
9825	thrEXPR_log2rpkm
124245	thrEXPR_log2rpkm
212	thrEXPR_log2rpkm
84919	thrEXPR_log2rpkm
85414	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
4817	thrEXPR_log2rpkm
9191	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
8822	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
84134	thrEXPR_log2rpkm
57685	thrEXPR_log2rpkm
2035	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
79053	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
8867	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
2618	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
874	thrEXPR_log2rpkm
57369	thrEXPR_log2rpkm
70	thrEXPR_log2rpkm
23515	thrEXPR_log2rpkm
80274	thrEXPR_log2rpkm
51706	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
89970	thrEXPR_log2rpkm
60313	thrEXPR_log2rpkm
8883	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
9813	thrEXPR_log2rpkm
10417	thrEXPR_log2rpkm
57732	thrEXPR_log2rpkm
146206	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
6002	thrEXPR_log2rpkm
5681	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
10020	thrEXPR_log2rpkm
1676	thrEXPR_log2rpkm
55108	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
131076	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
8997	thrEXPR_log2rpkm
5152	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
23076	thrEXPR_log2rpkm
2539	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
7410	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
286207	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
57731	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
57551	thrEXPR_log2rpkm
9442	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
23387	thrEXPR_log2rpkm
116238	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
55585	thrEXPR_log2rpkm
200186	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
9673	thrEXPR_log2rpkm
4000	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
56893	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
10898	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
136227	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
9794	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
55324	thrEXPR_log2rpkm
126433	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
4356	thrEXPR_log2rpkm
29127	thrEXPR_log2rpkm
125950	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
221496	thrEXPR_log2rpkm
115950	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
2256	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
57465	thrEXPR_log2rpkm
22941	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
10482	thrEXPR_log2rpkm
6811	thrEXPR_log2rpkm
84447	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
8986	thrEXPR_log2rpkm
4041	thrEXPR_log2rpkm
9965	thrEXPR_log2rpkm
79656	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
79699	thrEXPR_log2rpkm
9903	thrEXPR_log2rpkm
57643	thrEXPR_log2rpkm
10691	thrEXPR_log2rpkm
50651	thrEXPR_log2rpkm
3716	thrEXPR_log2rpkm
84328	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
54361	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
83941	thrEXPR_log2rpkm
431707	thrEXPR_log2rpkm
284611	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
7412	thrEXPR_log2rpkm
2135	thrEXPR_log2rpkm
23528	thrEXPR_log2rpkm
84838	thrEXPR_log2rpkm
23385	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
467	thrEXPR_log2rpkm
10380	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
9261	thrEXPR_log2rpkm
824	thrEXPR_log2rpkm
80232	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
130132	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
129401	thrEXPR_log2rpkm
72	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
130367	thrEXPR_log2rpkm
3625	thrEXPR_log2rpkm
56916	thrEXPR_log2rpkm
10611	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
23248	thrEXPR_log2rpkm
4487	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
2071	thrEXPR_log2rpkm
55677	thrEXPR_log2rpkm
90957	thrEXPR_log2rpkm
7039	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
4880	thrEXPR_log2rpkm
132789	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
152559	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
6565	thrEXPR_log2rpkm
317649	thrEXPR_log2rpkm
25802	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
80128	thrEXPR_log2rpkm
64320	thrEXPR_log2rpkm
64343	thrEXPR_log2rpkm
7048	thrEXPR_log2rpkm
55139	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
23114	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
151987	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
23001	thrEXPR_log2rpkm
166336	thrEXPR_log2rpkm
152926	thrEXPR_log2rpkm
8833	thrEXPR_log2rpkm
25976	thrEXPR_log2rpkm
57018	thrEXPR_log2rpkm
5806	thrEXPR_log2rpkm
85443	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
323	thrEXPR_log2rpkm
84818	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
25898	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
6259	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
130557	thrEXPR_log2rpkm
22950	thrEXPR_log2rpkm
51304	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
79753	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
28999	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
5984	thrEXPR_log2rpkm
5580	thrEXPR_log2rpkm
26354	thrEXPR_log2rpkm
55193	thrEXPR_log2rpkm
50650	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
84448	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
23173	thrEXPR_log2rpkm
79982	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
79714	thrEXPR_log2rpkm
10252	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
63891	thrEXPR_log2rpkm
22824	thrEXPR_log2rpkm
84315	thrEXPR_log2rpkm
2912	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
8492	thrEXPR_log2rpkm
8819	thrEXPR_log2rpkm
4085	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
4889	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
64399	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
6059	thrEXPR_log2rpkm
11157	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
25836	thrEXPR_log2rpkm
285671	thrEXPR_log2rpkm
84059	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
55109	thrEXPR_log2rpkm
55255	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
22836	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
836	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
57763	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
133957	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
23305	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
10559	thrEXPR_log2rpkm
2898	thrEXPR_log2rpkm
94081	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
168002	thrEXPR_log2rpkm
134957	thrEXPR_log2rpkm
221476	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
79685	thrEXPR_log2rpkm
348980	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
10569	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
55536	thrEXPR_log2rpkm
221833	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
222223	thrEXPR_log2rpkm
619279	thrEXPR_log2rpkm
2171	thrEXPR_log2rpkm
22853	thrEXPR_log2rpkm
10395	thrEXPR_log2rpkm
90390	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
79778	thrEXPR_log2rpkm
26173	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
25879	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
6619	thrEXPR_log2rpkm
57462	thrEXPR_log2rpkm
79698	thrEXPR_log2rpkm
116328	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
80318	thrEXPR_log2rpkm
11244	thrEXPR_log2rpkm
6990	thrEXPR_log2rpkm
57526	thrEXPR_log2rpkm
55342	thrEXPR_log2rpkm
65268	thrEXPR_log2rpkm
120114	thrEXPR_log2rpkm
254170	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
10910	thrEXPR_log2rpkm
2957	thrEXPR_log2rpkm
220963	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
221154	thrEXPR_log2rpkm
51585	thrEXPR_log2rpkm
63876	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
57156	thrEXPR_log2rpkm
11164	thrEXPR_log2rpkm
8559	thrEXPR_log2rpkm
83860	thrEXPR_log2rpkm
7417	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
118987	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
64324	thrEXPR_log2rpkm
23203	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
118426	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
9188	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
56339	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
53349	thrEXPR_log2rpkm
80019	thrEXPR_log2rpkm
29763	thrEXPR_log2rpkm
91252	thrEXPR_log2rpkm
53981	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
4745	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
783	thrEXPR_log2rpkm
9200	thrEXPR_log2rpkm
221079	thrEXPR_log2rpkm
56935	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
154810	thrEXPR_log2rpkm
9702	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
55662	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
8945	thrEXPR_log2rpkm
27343	thrEXPR_log2rpkm
9529	thrEXPR_log2rpkm
8539	thrEXPR_log2rpkm
57567	thrEXPR_log2rpkm
79803	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
10818	thrEXPR_log2rpkm
25820	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
119032	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
81832	thrEXPR_log2rpkm
159195	thrEXPR_log2rpkm
51700	thrEXPR_log2rpkm
7275	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
4004	thrEXPR_log2rpkm
6764	thrEXPR_log2rpkm
124359	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
23300	thrEXPR_log2rpkm
123169	thrEXPR_log2rpkm
4239	thrEXPR_log2rpkm
7465	thrEXPR_log2rpkm
5598	thrEXPR_log2rpkm
7551	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
339302	thrEXPR_log2rpkm
6236	thrEXPR_log2rpkm
9382	thrEXPR_log2rpkm
80095	thrEXPR_log2rpkm
9640	thrEXPR_log2rpkm
4837	thrEXPR_log2rpkm
164	thrEXPR_log2rpkm
9665	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
89797	thrEXPR_log2rpkm
84516	thrEXPR_log2rpkm
5347	thrEXPR_log2rpkm
10845	thrEXPR_log2rpkm
10369	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
23339	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
4088	thrEXPR_log2rpkm
64400	thrEXPR_log2rpkm
114785	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
57171	thrEXPR_log2rpkm
6668	thrEXPR_log2rpkm
10229	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
7644	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
125058	thrEXPR_log2rpkm
4645	thrEXPR_log2rpkm
7571	thrEXPR_log2rpkm
79759	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
4218	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
54815	thrEXPR_log2rpkm
81620	thrEXPR_log2rpkm
29123	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
84940	thrEXPR_log2rpkm
29946	thrEXPR_log2rpkm
57701	thrEXPR_log2rpkm
558	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
83696	thrEXPR_log2rpkm
10036	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
64359	thrEXPR_log2rpkm
124935	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
63826	thrEXPR_log2rpkm
55720	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
55769	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
79003	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
92162	thrEXPR_log2rpkm
6730	thrEXPR_log2rpkm
7083	thrEXPR_log2rpkm
137695	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
90850	thrEXPR_log2rpkm
1877	thrEXPR_log2rpkm
54442	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
55872	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
55209	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
3660	thrEXPR_log2rpkm
1524	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
51362	thrEXPR_log2rpkm
55806	thrEXPR_log2rpkm
661	thrEXPR_log2rpkm
2237	thrEXPR_log2rpkm
8436	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
2675	thrEXPR_log2rpkm
3622	thrEXPR_log2rpkm
55602	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
83657	thrEXPR_log2rpkm
79089	thrEXPR_log2rpkm
6774	thrEXPR_log2rpkm
8313	thrEXPR_log2rpkm
157638	thrEXPR_log2rpkm
753	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
255743	thrEXPR_log2rpkm
766	thrEXPR_log2rpkm
26505	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
80319	thrEXPR_log2rpkm
6474	thrEXPR_log2rpkm
9925	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
8403	thrEXPR_log2rpkm
10713	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
57507	thrEXPR_log2rpkm
3954	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
2915	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
3667	thrEXPR_log2rpkm
4204	thrEXPR_log2rpkm
65110	thrEXPR_log2rpkm
NA	thrEXPR_log2rpkm
113189	thrEXPR_log2rpkm
84632	thrEXPR_log2rpkm
22809	thrEXPR_log2rpkm
